Media ID,URL Code,Link,User,Likes,Comments,Date,Caption
3322225531923290550,C4a6oT2BVm2,https://www.instagram.com/p/C4a6oT2BVm2/,anyamelfissa,1740,6,2024-03-12 23:16:07,【NEW COVER】  Loveit? / Anya Melfissa https://youtu.be/vXJmQmaDYgg  ❝What is loveit?❞  Original Music: biz×ZERA Instrumental: Tyas Pratama Mix: よしけん Illustration: Populamalus MV: らいり  #2024AnyaDAY
3312559956720854186,C34k7rdh6Sq,https://www.instagram.com/p/C34k7rdh6Sq/,anyamelfissa,889,1,2024-02-28 15:12:20,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3309776819601116049,C3usHtCJYuR,https://www.instagram.com/p/C3usHtCJYuR/,anyamelfissa,2720,13,2024-02-24 19:03:35,"【NEW COVER RELEASED!】  キティ(Kitty) / Anya Melfissa FULL⏩https://youtu.be/YLkvgLXWDEA  ❝If you want to witness a real love, pour those emotion into a song and escape!❞  Original: ツミキ Instrumental: Tyas Pratama Mix: よしけん Illustration: きな MV: Juljulkyun"
3308334039227971274,C3pkEfGhDbK,https://www.instagram.com/p/C3pkEfGhDbK/,anyamelfissa,2159,9,2024-02-22 19:16:12,"【NEW COVER】  キティ(Kitty) / Anya Melfissa https://youtu.be/YLkvgLXWDEA  ❝If you want to witness a real love, pour those emotion into a song and escape!❞  Original: ツミキ Instrumental: Tyas Pratama Mix: よしけん Illustration: きな MV: Juljulkyun"
3306805405354886738,C3kIf73hQZS,https://www.instagram.com/p/C3kIf73hQZS/,anyamelfissa,943,0,2024-02-20 16:39:04,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3305297163038542536,C3exkHwBMrI,https://www.instagram.com/p/C3exkHwBMrI/,anyamelfissa,3363,13,2024-02-18 14:42:28,🐈02.22.2024🐈
3302363368966778160,C3UWfzGhu0w,https://www.instagram.com/p/C3UWfzGhu0w/,anyamelfissa,919,2,2024-02-14 13:33:32,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
3292168619528005537,C2wIeqzp6eh,https://www.instagram.com/p/C2wIeqzp6eh/,anyamelfissa,2883,20,2024-01-31 11:58:40,――――――･ﾟ*――――――  ORIGINAL SONG MV // オリジナル曲MV Everlasting knife / Anya Melfissa FULL⏩https://youtu.be/6_BdwMvxT4A  ――――――･ﾟ*――――――  Lyrics: 牛肉 Composition: 雄之助 Illustration: ｽｲﾐﾝ MV: Nightmare Xd Logo Design: Spiritsnare
3291379700672683117,C2tVGY3htxt,https://www.instagram.com/p/C2tVGY3htxt/,anyamelfissa,3149,13,2024-01-30 09:50:57,【2nd ORIGINAL SONG MV オリジナル曲MV】  Everlasting knife / Anya Melfissa  2024.01.30 6 PM GMT+7 / 20時JST / 6 AM EST ▶️https://youtu.be/6_BdwMvxT4A◀️  Lyrics: 牛肉 Composition: 雄之助 Illustration: ｽｲﾐﾝ MV: Nightmare Xd Logo Design: Spiritsnare  #EverlastingAnya
3290651614821790737,C2qvjWFBLQR,https://www.instagram.com/p/C2qvjWFBLQR/,anyamelfissa,1124,6,2024-01-29 09:44:22,【WEEKLY SCHEDULE】  YT Channel: https://www.youtube.com/channel/UC727SQYUvx5pDDGQpTICNWg?sub_confirmation=1  Tags General: #Anya_Melfissa Fanart: #anyatelier Fan name: #Melfriends Livestream: #Liveissa  Note that fan submissions may be used in future activities.
